Réseau;Station;Trafic;Correspondance_1;stop_name;coord;stop_lat;stop_lon
Métro;PASTEUR;4944020;6;PASTEUR;48.8020261029, 2.31094109221;48.802026102885286;2.3109410922086444
Métro;PASTEUR;4944020;6;PASTEUR;48.785719632, 2.27883617707;48.78571963200317;2.278836177074233
Métro;PASTEUR;4944020;6;PASTEUR;48.7854950933, 2.27916286459;48.785495093346434;2.279162864594655
Métro;PASTEUR;4944020;6;PASTEUR;48.785719632, 2.27883617707;48.78571963200317;2.278836177074233
Métro;PASTEUR;4944020;6;PASTEUR;48.8018911823, 2.31047856509;48.8018911822871;2.3104785650933115
Métro;PASTEUR;4944020;6;PASTEUR;48.7056630686, 2.36733566035;48.70566306859499;2.367335660345063
Métro;PASTEUR;4944020;6;PASTEUR;48.7058159245, 2.36713203942;48.705815924537724;2.3671320394242823
Métro;PASTEUR;4944020;6;PASTEUR;48.7854950933, 2.27916286459;48.785495093346434;2.279162864594655
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8290430338, 2.23031195937;48.82904303376725;2.2303119593717184
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8290430338, 2.23031195937;48.82904303376725;2.2303119593717184
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8299503791, 2.22986085658;48.82995037911324;2.229860856583844
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8304381592, 2.23260972278;48.83043815923514;2.2326097227781334
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8290430338, 2.23031195937;48.82904303376725;2.2303119593717184
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8290430338, 2.23031195937;48.82904303376725;2.2303119593717184
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8290430338, 2.23031195937;48.82904303376725;2.2303119593717184
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8299868684, 2.23045975869;48.829986868403815;2.2304597586909325
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8290791797, 2.23052969112;48.82907917972258;2.230529691116057
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8304381592, 2.23260972278;48.83043815923514;2.2326097227781334
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8299868684, 2.23045975869;48.829986868403815;2.2304597586909325
Métro;PONT DE SEVRES;4980193;9;PONT DE SEVRES;48.8291693119, 2.23081537693;48.82916931189615;2.230815376926983
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8540541847, 2.30534435131;48.85405418470153;2.305344351313163
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8541800527, 2.30550770747;48.854180052677485;2.305507707472057
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8543060066, 2.30599793235;48.85430600663912;2.305997932351291
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8545486927, 2.30609312305;48.85454869271629;2.3060931230468875
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.854126229, 2.30588908507;48.85412622900593;2.305889085070191
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8541800527, 2.30550770747;48.854180052677485;2.305507707472057
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8543060066, 2.30599793235;48.85430600663912;2.305997932351291
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.854126229, 2.30588908507;48.85412622900593;2.305889085070191
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8543060066, 2.30599793235;48.85430600663912;2.305997932351291
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.854126229, 2.30588908507;48.85412622900593;2.305889085070191
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8543060066, 2.30599793235;48.85430600663912;2.305997932351291
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8540900317, 2.30496298487;48.854090031731204;2.3049629848699142
Métro;ECOLE MILITAIRE;4315153;8;ECOLE MILITAIRE;48.8541800527, 2.30550770747;48.854180052677485;2.305507707472057
Métro;ROBESPIERRE;4551649;9;ROBESPIERRE;48.8018762011, 2.33518660613;48.80187620108928;2.3351866061310647
Métro;ROBESPIERRE;4551649;9;ROBESPIERRE;48.8018762011, 2.33518660613;48.80187620108928;2.3351866061310647
Métro;ROBESPIERRE;4551649;9;ROBESPIERRE;48.8215051228, 2.2711874096;48.82150512282645;2.271187409600885
Métro;ROBESPIERRE;4551649;9;ROBESPIERRE;48.8018762011, 2.33518660613;48.80187620108928;2.3351866061310647
Métro;ROBESPIERRE;4551649;9;ROBESPIERRE;48.8213973159, 2.27126921203;48.821397315913;2.2712692120316698
Métro;ROBESPIERRE;4551649;9;ROBESPIERRE;48.8554746676, 2.42286879289;48.85547466762151;2.422868792890243
Métro;ROBESPIERRE;4551649;9;ROBESPIERRE;48.8560678676, 2.42282891221;48.856067867612026;2.4228289122060453
Métro;JULES JOFFRIN;4344027;12;;;;
Métro;RAMBUTEAU;4139059;11;;;;
Métro;JUSSIEU;4282997;7;JUSSIEU;48.8462021413, 2.35457597648;48.8462021413457;2.3545759764763554
Métro;JUSSIEU;4282997;7;JUSSIEU;48.8462021413, 2.35457597648;48.8462021413457;2.3545759764763554
Métro;JUSSIEU;4282997;7;JUSSIEU;48.8462471084, 2.35437173075;48.84624710842461;2.3543717307528045
Métro;JUSSIEU;4282997;7;JUSSIEU;48.8462021413, 2.35457597648;48.8462021413457;2.3545759764763554
Métro;JUSSIEU;4282997;7;JUSSIEU;48.8462471084, 2.35437173075;48.84624710842461;2.3543717307528045
Métro;JUSSIEU;4282997;7;JUSSIEU;48.8462021413, 2.35457597648;48.8462021413457;2.3545759764763554
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8944092507, 2.31434258986;48.894409250689;2.3143425898614485
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8943190899, 2.31288421823;48.89431908990902;2.3128842182340263
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8947234219, 2.31244786426;48.89472342186689;2.3124478642572925
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8947234219, 2.31244786426;48.89472342186689;2.3124478642572925
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8952447105, 2.31261117783;48.895244710514795;2.3126111778300382
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8952447105, 2.31261117783;48.895244710514795;2.3126111778300382
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8947234219, 2.31244786426;48.89472342186689;2.3124478642572925
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8948044873, 2.31333378466;48.894804487305976;2.3133337846585755
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8947234219, 2.31244786426;48.89472342186689;2.3124478642572925
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8949572139, 2.31306111053;48.894957213863506;2.3130611105321583
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8949572139, 2.31306111053;48.894957213863506;2.3130611105321583
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8947234219, 2.31244786426;48.89472342186689;2.3124478642572925
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8944092507, 2.31434258986;48.894409250689;2.3143425898614485
Métro;PORTE DE CLICHY;4145014;13;PORTE DE CLICHY;48.8943190899, 2.31288421823;48.89431908990902;2.3128842182340263
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.912277734, 2.33376418978;48.912277733999126;2.333764189783241
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9119721625, 2.33335517063;48.91197216252709;2.3333551706347166
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9119721625, 2.33335517063;48.91197216252709;2.3333551706347166
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9112981054, 2.33252351806;48.91129810539569;2.332523518059746
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9117924497, 2.3343232415;48.91179244973999;2.3343232414970667
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.912277734, 2.33376418978;48.912277733999126;2.333764189783241
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9119721625, 2.33335517063;48.91197216252709;2.3333551706347166
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9112981054, 2.33252351806;48.91129810539569;2.332523518059746
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9112981054, 2.33252351806;48.91129810539569;2.332523518059746
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.912277734, 2.33376418978;48.912277733999126;2.333764189783241
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.912277734, 2.33376418978;48.912277733999126;2.333764189783241
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9119721625, 2.33335517063;48.91197216252709;2.3333551706347166
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9114688872, 2.33330067041;48.91146888724439;2.3333006704060493
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9119721625, 2.33335517063;48.91197216252709;2.3333551706347166
Métro;MAIRIE DE SAINT-OUEN;4143606;13;MAIRIE DE SAINT-OUEN;48.9114688872, 2.33330067041;48.91146888724439;2.3333006704060493
Métro;OURCQ;3985487;5;OURCQ;48.8869508617, 2.38660194781;48.88695086167976;2.386601947808809
Métro;OURCQ;3985487;5;OURCQ;48.8874268078, 2.38750186239;48.887426807824475;2.387501862391329
Métro;OURCQ;3985487;5;OURCQ;48.8874268078, 2.38750186239;48.887426807824475;2.387501862391329
Métro;OURCQ;3985487;5;OURCQ;48.8869508617, 2.38660194781;48.88695086167976;2.386601947808809
Métro;OURCQ;3985487;5;OURCQ;48.8874268078, 2.38750186239;48.887426807824475;2.387501862391329
Métro;OURCQ;3985487;5;OURCQ;48.8869508617, 2.38660194781;48.88695086167976;2.386601947808809
Métro;DUPLEIX;3905952;6;DUPLEIX;48.8512007012, 2.2916457102;48.85120070117625;2.291645710199559
Métro;DUPLEIX;3905952;6;DUPLEIX;48.8520007519, 2.29208081137;48.85200075190116;2.292080811374205
Métro;FORT D'AUBERVILLIERS;3928197;7;FORT D'AUBERVILLIERS;48.914379488, 2.40498118323;48.91437948795611;2.4049811832280117
Métro;FORT D'AUBERVILLIERS;3928197;7;FORT D'AUBERVILLIERS;48.914379488, 2.40498118323;48.91437948795611;2.4049811832280117
Métro;BOULOGNE-JEAN JAURES;3767032;10;;;;
Métro;JOURDAIN;3356879;11;JOURDAIN;48.874817294, 2.38842975854;48.874817294021426;2.388429758539716
Métro;JOURDAIN;3356879;11;JOURDAIN;48.8747722637, 2.38864771213;48.87477226370445;2.388647712129114
Métro;JOURDAIN;3356879;11;JOURDAIN;48.874817294, 2.38842975854;48.874817294021426;2.388429758539716
Métro;JOURDAIN;3356879;11;JOURDAIN;48.8747722637, 2.38864771213;48.87477226370445;2.388647712129114
Métro;JOURDAIN;3356879;11;JOURDAIN;48.8735404199, 2.3899816973;48.87354041986844;2.3899816973009043
Métro;JOURDAIN;3356879;11;JOURDAIN;48.874817294, 2.38842975854;48.874817294021426;2.388429758539716
Métro;JOURDAIN;3356879;11;JOURDAIN;48.8747722637, 2.38864771213;48.87477226370445;2.388647712129114
Métro;JOURDAIN;3356879;11;JOURDAIN;48.8736576672, 2.3890417202;48.873657667162384;2.38904172020333
Métro;CADET;3289639;7;CADET;48.8756190582, 2.34232321801;48.87561905816125;2.342323218012916
Métro;CADET;3289639;7;CADET;48.8755920546, 2.34322247131;48.875592054625365;2.343222471307978
Métro;CADET;3289639;7;CADET;48.876598585, 2.34408098453;48.87659858503417;2.3440809845298327
Métro;CADET;3289639;7;CADET;48.8755920546, 2.34322247131;48.875592054625365;2.343222471307978
Métro;CADET;3289639;7;CADET;48.8756190582, 2.34232321801;48.87561905816125;2.342323218012916
Métro;CADET;3289639;7;CADET;48.876167196, 2.34406730248;48.8761671959867;2.344067302476293
Métro;CADET;3289639;7;CADET;48.8756190582, 2.34232321801;48.87561905816125;2.342323218012916
Métro;CADET;3289639;7;CADET;48.876167196, 2.34406730248;48.8761671959867;2.344067302476293
Métro;BOURSE;3410557;3;BOURSE;48.8686000084, 2.34106919246;48.868600008394395;2.341069192464145
Métro;BOURSE;3410557;3;BOURSE;48.8686000084, 2.34106919246;48.868600008394395;2.341069192464145
Métro;BOURSE;3410557;3;BOURSE;48.8686000084, 2.34106919246;48.868600008394395;2.341069192464145
Métro;BOURSE;3410557;3;BOURSE;48.8686000084, 2.34106919246;48.868600008394395;2.341069192464145
Métro;BOURSE;3410557;3;BOURSE;48.8686000084, 2.34106919246;48.868600008394395;2.341069192464145
Métro;BOURSE;3410557;3;BOURSE;48.8686000084, 2.34106919246;48.868600008394395;2.341069192464145
Métro;BOURSE;3410557;3;BOURSE;48.8686000084, 2.34106919246;48.868600008394395;2.341069192464145
Métro;BOURSE;3410557;3;BOURSE;48.8686000084, 2.34106919246;48.868600008394395;2.341069192464145
Métro;QUAI DE LA GARE;2544008;6;QUAI DE LA GARE;48.8372011635, 2.37412412418;48.83720116348442;2.374124124182864
Métro;QUAI DE LA GARE;2544008;6;QUAI DE LA GARE;48.8370933924, 2.37386536295;48.83709339242982;2.373865362950128
Métro;CORENTIN CARIOU;2833439;7;;;;
Métro;RUE DE LA POMPE;3082105;9;;;;
Métro;GAITE;3009210;13;GAITE;48.8388146691, 2.32199178196;48.838814669136;2.3219917819577844
Métro;GAITE;3009210;13;GAITE;48.8379519812, 2.32294510009;48.83795198121614;2.322945100085369
Métro;GAITE;3009210;13;GAITE;48.8388146691, 2.32199178196;48.838814669136;2.3219917819577844
Métro;GAITE;3009210;13;GAITE;48.8379519812, 2.32294510009;48.83795198121614;2.322945100085369
Métro;GAITE;3009210;13;GAITE;48.8388146691, 2.32199178196;48.838814669136;2.3219917819577844
Métro;GAITE;3009210;13;GAITE;48.8379519812, 2.32294510009;48.83795198121614;2.322945100085369
Métro;GAITE;3009210;13;GAITE;48.7788301288, 2.23261849024;48.778830128776185;2.2326184902416557
Métro;ETIENNE MARCEL;3131944;4;ETIENNE MARCEL;48.8916864196, 2.4061236501;48.891686419646405;2.4061236501025007
Métro;ETIENNE MARCEL;3131944;4;ETIENNE MARCEL;48.8916864196, 2.4061236501;48.891686419646405;2.4061236501025007
Métro;ETIENNE MARCEL;3131944;4;ETIENNE MARCEL;48.8565206055, 2.41800814828;48.85652060554689;2.4180081482773867
Métro;PLACE MONGE;2971998;7;;;;
Métro;LAMARCK-CAULAINCOURT;2946177;12;;;;
Métro;CAMBRONNE;3140382;6;CAMBRONNE;48.8483638057, 2.30078584202;48.8483638057164;2.300785842022063
Métro;CAMBRONNE;3140382;6;CAMBRONNE;48.8470608498, 2.30154934344;48.84706084976498;2.3015493434379115
Métro;CAMBRONNE;3140382;6;CAMBRONNE;48.8477073715, 2.29966964659;48.847707371466186;2.299669646594125
Métro;CAMBRONNE;3140382;6;CAMBRONNE;48.847563687, 2.30003742939;48.84756368697722;2.3000374293897434
Métro;CAMBRONNE;3140382;6;CAMBRONNE;48.847563687, 2.30003742939;48.84756368697722;2.3000374293897434
Métro;CAMBRONNE;3140382;6;CAMBRONNE;48.8477073715, 2.29966964659;48.847707371466186;2.299669646594125
Métro;MARAICHERS;2769540;9;MARAICHERS;48.9139825627, 2.36288883447;48.91398256273904;2.3628888344746857
Métro;MARAICHERS;2769540;9;MARAICHERS;48.8531398076, 2.40611332457;48.85313980759472;2.4061133245654958
Métro;MARAICHERS;2769540;9;MARAICHERS;48.8524930166, 2.40558132382;48.85249301657536;2.4055813238242925
Métro;MARAICHERS;2769540;9;MARAICHERS;48.9140094855, 2.36306610533;48.91400948552992;2.3630661053279285
Métro;MARAICHERS;2769540;9;MARAICHERS;48.8522051434, 2.40605760791;48.85220514342427;2.4060576079126568
Métro;MARAICHERS;2769540;9;MARAICHERS;48.852708739, 2.40554075075;48.852708739018446;2.4055407507523663
Métro;MARAICHERS;2769540;9;MARAICHERS;48.8531398076, 2.40611332457;48.85313980759472;2.4061133245654958
Métro;MARAICHERS;2769540;9;MARAICHERS;48.8522051434, 2.40605760791;48.85220514342427;2.4060576079126568
Métro;TUILERIES;2622025;1;;;;
Métro;CLUNY LA SORBONNE;2255703;10;;;;
Métro;RIQUET;2391609;7;RIQUET;48.8898869038, 2.36813765209;48.889886903777935;2.36813765209292
Métro;RIQUET;2391609;7;RIQUET;48.8880160425, 2.37354699509;48.88801604253728;2.373546995093536
Métro;RIQUET;2391609;7;RIQUET;48.8887076685, 2.374801305;48.8887076684606;2.3748013049984094
Métro;RIQUET;2391609;7;RIQUET;48.8887076685, 2.374801305;48.8887076684606;2.3748013049984094
Métro;RIQUET;2391609;7;RIQUET;48.8880160425, 2.37354699509;48.88801604253728;2.373546995093536
Métro;ABBESSES;2276012;12;ABBESSES;48.8843547723, 2.33894447891;48.88435477227426;2.3389444789053817
Métro;ABBESSES;2276012;12;ABBESSES;48.8848670553, 2.33771801811;48.884867055334816;2.3377180181092303
Métro;RUE DU BAC;2314720;12;;;;
Métro;TRINITE-D'ESTIENNE D'ORVES;2226802;12;;;;
Métro;SAINT-MARCEL;2260458;5;;;;
Métro;SAINT-JACQUES;2187883;6;SAINT-JACQUES;48.8182687351, 2.3205279384;48.81826873510135;2.320527938402458
Métro;EXELMANS;2044451;9;EXELMANS;48.8434374625, 2.26048402568;48.84343746253069;2.260484025680082
Métro;MICHEL BIZOT;2006980;8;MICHEL BIZOT;48.8367573683, 2.40290569624;48.836757368257075;2.402905696236396
Métro;MICHEL BIZOT;2006980;8;MICHEL BIZOT;48.8370810707, 2.40263380621;48.83708107071685;2.4026338062084247
Métro;MICHEL BIZOT;2006980;8;MICHEL BIZOT;48.8370810707, 2.40263380621;48.83708107071685;2.4026338062084247
Métro;MICHEL BIZOT;2006980;8;MICHEL BIZOT;48.8367573683, 2.40290569624;48.836757368257075;2.402905696236396
Métro;PORTE D'IVRY;1929011;7;PORTE D'IVRY;48.8205928296, 2.37139019488;48.82059282959358;2.3713901948830167
Métro;PORTE D'IVRY;1929011;7;PORTE D'IVRY;48.8211324021, 2.37028807546;48.82113240214591;2.3702880754552216
Métro;PORTE D'IVRY;1929011;7;PORTE D'IVRY;48.8212223355, 2.37008397043;48.821222335522926;2.3700839704330785
Métro;PORTE D'IVRY;1929011;7;PORTE D'IVRY;48.8216716747, 2.3702475859;48.82167167470405;2.3702475859019176
Métro;PORTE D'IVRY;1929011;7;PORTE D'IVRY;48.8218964457, 2.36996189791;48.821896445704695;2.3699618979128303
Métro;PORTE D'IVRY;1929011;7;PORTE D'IVRY;48.8212223355, 2.37008397043;48.821222335522926;2.3700839704330785
Métro;MABILLON;1738843;10;;;;
Métro;MONTGALLET;1755560;8;MONTGALLET;48.8441784223, 2.3902105731;48.84417842225694;2.3902105731036767
Métro;MONTGALLET;1755560;8;MONTGALLET;48.8441693376, 2.39042843327;48.84416933764707;2.3904284332710555
Métro;SULLY-MORLAND;1513782;7;SULLY-MORLAND;48.8515483552, 2.36214980061;48.85154835515593;2.3621498006147252
Métro;FALGUIERE;884202;12;FALGUIERE;48.8364578646, 2.31035180958;48.836457864626006;2.31035180957615
Métro;FALGUIERE;884202;12;FALGUIERE;48.8364578646, 2.31035180958;48.836457864626006;2.31035180957615
Métro;PRE-SAINT-GERVAIS;360890;7bis;;;;
RER;NANTERRE-PREFECTURE;22934672;A;;;;
RER;SAINT-MICHEL-NOTRE-DAME;7355560;B;;;;
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8464190386, 2.34112203045;48.84641903862286;2.3411220304526323
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8476683242, 2.34034591157;48.84766832416418;2.3403459115742207
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.847308828, 2.34019609587;48.84730882798802;2.3401960958683934
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8463291721, 2.34084967567;48.84632917208576;2.3408496756727897
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8464190386, 2.34112203045;48.84641903862286;2.3411220304526323
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8460415877, 2.34027772794;48.846041587705;2.3402777279421545
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8476683242, 2.34034591157;48.84766832416418;2.3403459115742207
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.847398705, 2.34011439486;48.8473987049821;2.3401143948599588
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8466347639, 2.34025052756;48.84663476389971;2.3402505275615084
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8466347639, 2.34025052756;48.84663476389971;2.3402505275615084
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.847398705, 2.34011439486;48.8473987049821;2.3401143948599588
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8463291721, 2.34084967567;48.84632917208576;2.3408496756727897
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8466347639, 2.34025052756;48.84663476389971;2.3402505275615084
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8460415877, 2.34027772794;48.846041587705;2.3402777279421545
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8460415877, 2.34027772794;48.846041587705;2.3402777279421545
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8460415877, 2.34027772794;48.846041587705;2.3402777279421545
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8460415877, 2.34027772794;48.846041587705;2.3402777279421545
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8466347639, 2.34025052756;48.84663476389971;2.3402505275615084
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8460415877, 2.34027772794;48.846041587705;2.3402777279421545
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.8466347639, 2.34025052756;48.84663476389971;2.3402505275615084
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.846113479, 2.34060454847;48.84611347903207;2.3406045484676747
RER;LUXEMBOURG;5499946;B;LUXEMBOURG;48.846113479, 2.34060454847;48.84611347903207;2.3406045484676747
RER;MARNE-LA-VALLEE-CHESSY;5157016;A;;;;
RER;NATION-RER;4171797;A;;;;
RER;SAINT-MAUR-CRETEIL;3564563;A;;;;
RER;NANTERRE-VILLE;3609052;A;;;;
RER;CHAMPIGNY;3461601;A;;;;
RER;SUCY-BONNEUIL;2298313;A;;;;
RER;LE VESINET-LE PECQ;2122393;A;;;;
RER;LE VESINET-CENTRE;1248923;A;;;;
RER;PALAISEAU-VILLEBON;923579;B;;;;
RER;LA HACQUINIERE;451954;B;;;;
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8806772558, 2.35765344271;48.88067725581914;2.357653442709006
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8808299804, 2.35799416449;48.88082998036255;2.35799416448758
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8806772558, 2.35765344271;48.88067725581914;2.357653442709006
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8808299804, 2.35799416449;48.88082998036255;2.35799416448758
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8808299804, 2.35799416449;48.88082998036255;2.35799416448758
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8808299804, 2.35799416449;48.88082998036255;2.35799416448758
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8806772558, 2.35765344271;48.88067725581914;2.357653442709006
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8806772558, 2.35765344271;48.88067725581914;2.357653442709006
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8808299804, 2.35799416449;48.88082998036255;2.35799416448758
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8811715827, 2.35749011856;48.88117158269079;2.357490118558755
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8820612503, 2.35789926959;48.88206125025161;2.357899269594752
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8809738816, 2.35738102934;48.88097388157959;2.3573810293414708
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8817377329, 2.35776287369;48.88173773288124;2.3577628736883685
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8806772558, 2.35765344271;48.88067725581914;2.357653442709006
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8808299804, 2.35799416449;48.88082998036255;2.35799416448758
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8809738816, 2.35738102934;48.88097388157959;2.3573810293414708
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8809738816, 2.35738102934;48.88097388157959;2.3573810293414708
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8822590049, 2.35769494572;48.88225900488386;2.357694945715448
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.880830097, 2.35731284118;48.88083009699429;2.357312841178425
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8811715827, 2.35749011856;48.88117158269079;2.357490118558755
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8806773228, 2.35725827635;48.88067732281017;2.35725827635385
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8809738816, 2.35738102934;48.88097388157959;2.3573810293414708
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8809738816, 2.35738102934;48.88097388157959;2.3573810293414708
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8808299804, 2.35799416449;48.88082998036255;2.35799416448758
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8806772558, 2.35765344271;48.88067725581914;2.357653442709006
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8809738816, 2.35738102934;48.88097388157959;2.3573810293414708
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8806772558, 2.35765344271;48.88067725581914;2.357653442709006
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8808299804, 2.35799416449;48.88082998036255;2.35799416448758
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8808299804, 2.35799416449;48.88082998036255;2.35799416448758
Métro;GARE DU NORD;50872319;4;GARE DU NORD;48.8806772558, 2.35765344271;48.88067725581914;2.357653442709006
Métro;GARE DE L'EST;20373189;4;GARE DE L'EST;48.8761566715, 2.35756991247;48.876156671540244;2.357569912465744
Métro;GARE DE L'EST;20373189;4;GARE DE L'EST;48.8761566715, 2.35756991247;48.876156671540244;2.357569912465744
Métro;GARE DE L'EST;20373189;4;GARE DE L'EST;48.8761116812, 2.35788327505;48.87611168124886;2.357883275054754
Métro;GARE DE L'EST;20373189;4;GARE DE L'EST;48.8761116812, 2.35788327505;48.87611168124886;2.357883275054754
Métro;GARE DE L'EST;20373189;4;GARE DE L'EST;48.8761566715, 2.35756991247;48.876156671540244;2.357569912465744
Métro;GARE DE L'EST;20373189;4;GARE DE L'EST;48.8761116812, 2.35788327505;48.87611168124886;2.357883275054754
Métro;GARE DE L'EST;20373189;4;GARE DE L'EST;48.8761566715, 2.35756991247;48.876156671540244;2.357569912465744
